frequency,power
2.205580447370315333e+00,1.347466899918383157e-02
2.213866805198155596e+00,9.678165315899923266e-03
2.222153163025995859e+00,5.990857521731859578e-03
2.230439520853836122e+00,6.159778817691113906e-03
2.238725878681676384e+00,1.059320672565862258e-02
2.247012236509516647e+00,1.571283796792124002e-02
2.255298594337356910e+00,2.021411965240424782e-02
2.263584952165197173e+00,2.350830494861904513e-02
2.271871309993037436e+00,2.522954756962908843e-02
2.280157667820878142e+00,2.516947499973358482e-02
2.288444025648718405e+00,2.328509715466840768e-02
2.296730383476558668e+00,1.972142705359985343e-02
2.305016741304398931e+00,1.482933997491147141e-02
2.313303099132239193e+00,9.218000294073084092e-03
2.321589456960079456e+00,4.449724591183321434e-03
2.329875814787919719e+00,5.860875251146118424e-03
2.338162172615760426e+00,1.056502901018495366e-02
2.346448530443600688e+00,1.468174924037957997e-02
2.354734888271440951e+00,1.744103150095606403e-02
2.363021246099281214e+00,1.854742335927391308e-02
2.371307603927121477e+00,1.793223160681520212e-02
2.379593961754961740e+00,1.575892616897965962e-02
2.387880319582802002e+00,1.248995815011815641e-02
2.396166677410642265e+00,9.124324458706258370e-03
2.404453035238482528e+00,7.761113024513044412e-03
2.412739393066323235e+00,9.865332541003747971e-03
2.421025750894163497e+00,1.350723180883743255e-02
2.429312108722003760e+00,1.692153317344105568e-02
2.437598466549844023e+00,1.931324813630997880e-02
2.445884824377684286e+00,2.029967719953847116e-02
2.454171182205524548e+00,1.974141917897141024e-02
2.462457540033364811e+00,1.771979218121346594e-02
2.470743897861205518e+00,1.454988697416336255e-02
2.479030255689045781e+00,1.083994785097209396e-02
2.487316613516886044e+00,7.755831475747292612e-03
2.495602971344726306e+00,7.230685635409895423e-03
2.503889329172566569e+00,9.353618545040286517e-03
2.512175687000406832e+00,1.201950639567065694e-02
2.520462044828247095e+00,1.399399610166156792e-02
2.528748402656087357e+00,1.479112047704828591e-02
2.537034760483927620e+00,1.429661085220376888e-02
2.545321118311768327e+00,1.272526136415274949e-02
2.553607476139608590e+00,1.074265067137459423e-02
2.561893833967448852e+00,9.661342885280239587e-03
2.570180191795289115e+00,1.079310189576371780e-02
2.578466549623129378e+00,1.375394357028026163e-02
2.586752907450969641e+00,1.724446118959292729e-02
2.595039265278809903e+00,2.032700344495449660e-02
2.603325623106650610e+00,2.243777830305819163e-02
2.611611980934490873e+00,2.324445913110586084e-02
2.619898338762331136e+00,2.260416998544432371e-02
2.628184696590171399e+00,2.056862387767494429e-02
2.636471054418011661e+00,1.739862705503392518e-02
2.644757412245851924e+00,1.359163255167409115e-02
2.653043770073692187e+00,1.000062348851663528e-02
2.661330127901532450e+00,8.083646813818026744e-03
2.669616485729372712e+00,8.923549445488652282e-03
2.677902843557213419e+00,1.124477968709180868e-02
2.686189201385053682e+00,1.345337434842962948e-02
2.694475559212893945e+00,1.480203605091606929e-02
2.702761917040734208e+00,1.502796055209053294e-02
2.711048274868574470e+00,1.417026189944532721e-02
2.719334632696414733e+00,1.254526597830107545e-02
2.727620990524254996e+00,1.077605017332365633e-02
2.735907348352095703e+00,9.754591968516105813e-03
2.744193706179935965e+00,1.013096474024359483e-02
2.752480064007776228e+00,1.158121955442815813e-02
2.760766421835616491e+00,1.322825471814796303e-02
2.769052779663456754e+00,1.436411351773068251e-02
2.777339137491297016e+00,1.457394564086478966e-02
2.785625495319137279e+00,1.368682579457111692e-02
2.793911853146977542e+00,1.176935011471728389e-02
2.802198210974817805e+00,9.196507904018219257e-03
2.810484568802658512e+00,6.929572964403275283e-03
2.818770926630498774e+00,6.779767671821841993e-03
2.827057284458339037e+00,9.121099293642112929e-03
2.835343642286179300e+00,1.225874538125579227e-02
2.843630000114019563e+00,1.505992723985946462e-02
2.851916357941859825e+00,1.697424854047497461e-02
2.860202715769700088e+00,1.771097881224073869e-02
2.868489073597540795e+00,1.716239511856751387e-02
2.876775431425381058e+00,1.541161883809751866e-02
2.885061789253221320e+00,1.277732744120558747e-02
2.893348147081061583e+00,9.936718034128122837e-03
2.901634504908901846e+00,8.187605457305492662e-03
2.909920862736741665e+00,8.893527643330316132e-03
2.918207220564582371e+00,1.141779324424053652e-02
2.926493578392422634e+00,1.424078242049708204e-02
2.934779936220262897e+00,1.645786764282265724e-02
2.943066294048103604e+00,1.760191550122286799e-02
2.951352651875943867e+00,1.744207614911685855e-02
2.959639009703784129e+00,1.592595514415048527e-02
2.967925367531624392e+00,1.316133765133230618e-02
2.976211725359464655e+00,9.399208377032135589e-03
2.984498083187304918e+00,5.054981335356365998e-03
2.992784441015145180e+00,1.952764803221903114e-03
3.001070798842985887e+00,5.398943170772541739e-03
3.009357156670826150e+00,9.680103890250812970e-03
3.017643514498666413e+00,1.337201205252799667e-02
3.025929872326506676e+00,1.615410649616042665e-02
3.034216230154346938e+00,1.786210805572495397e-02
3.042502587982187645e+00,1.845758112839351872e-02
3.050788945810027908e+00,1.802348487146628042e-02
3.059075303637867727e+00,1.674387460441868758e-02
3.067361661465707989e+00,1.486838381186593797e-02
3.075648019293548696e+00,1.267310580878853836e-02
3.083934377121388959e+00,1.042692531208099307e-02
3.092220734949229222e+00,8.360987076193787670e-03
3.100507092777069484e+00,6.635917531395649563e-03
3.108793450604909747e+00,5.332177965680847363e-03
3.117079808432750010e+00,4.538995179374294593e-03
3.125366166260590273e+00,4.506658710716483253e-03
3.133652524088430980e+00,5.448760364926518232e-03
3.141938881916271242e+00,7.155337803545167366e-03
3.150225239744111505e+00,9.205181323616751232e-03
3.158511597571951768e+00,1.121520902676696047e-02
3.166797955399792031e+00,1.287102151491584939e-02
3.175084313227632293e+00,1.391950315780915090e-02
3.183370671055472556e+00,1.417017283708253000e-02
3.191657028883312819e+00,1.350873233979064426e-02
3.199943386711153082e+00,1.192577182829427686e-02
3.208229744538993788e+00,9.570169315360248230e-03
3.216516102366834495e+00,6.895372802390142483e-03
3.224802460194674314e+00,5.185627842197513063e-03
3.233088818022514577e+00,6.336925156656711237e-03
3.241375175850354839e+00,9.361933730638070245e-03
3.249661533678195102e+00,1.260703159224410563e-02
3.257947891506035365e+00,1.535108226437478622e-02
3.266234249333875628e+00,1.721904272040815712e-02
3.274520607161716335e+00,1.798237197909394527e-02
3.282806964989556597e+00,1.752749485007924421e-02
3.291093322817396860e+00,1.585988136993142159e-02
3.299379680645237123e+00,1.310794080999051411e-02
3.307666038473077830e+00,9.524420856230000551e-03
3.315952396300917648e+00,5.561859104055361276e-03
3.324238754128757911e+00,2.949219694950828106e-03
3.332525111956598618e+00,5.458547642919745445e-03
3.340811469784438881e+00,9.422793303714127253e-03
3.349097827612279143e+00,1.307889127361862303e-02
3.357384185440119406e+00,1.603563336010076223e-02
3.365670543267959669e+00,1.812025498706160143e-02
3.373956901095799932e+00,1.928116462428970668e-02
3.382243258923640195e+00,1.956578060155833229e-02
3.390529616751480457e+00,1.909241547745967049e-02
3.398815974579320720e+00,1.801519442645726360e-02
3.407102332407161427e+00,1.649550575115076717e-02
3.415388690235001690e+00,1.468888338653219668e-02
3.423675048062841508e+00,1.274450923661112935e-02
3.431961405890681771e+00,1.081280479150634882e-02
3.440247763718522478e+00,9.072846342640876471e-03
3.448534121546362741e+00,7.800414698384660304e-03
3.456820479374203003e+00,7.402345037199478152e-03
3.465106837202043266e+00,8.145488795987117572e-03
3.473393195029883973e+00,9.797626764456059470e-03
3.481679552857723792e+00,1.185164729638825062e-02
3.489965910685564943e+00,1.385160075306394144e-02
3.498252268513405205e+00,1.545571078924189504e-02
3.506538626341245024e+00,1.641644241390740472e-02
3.514824984169085731e+00,1.656344700050393567e-02
3.523111341996925550e+00,1.579776860848275052e-02
3.531397699824765812e+00,1.409823090204827788e-02
3.539684057652606519e+00,1.153931959453459964e-02
3.547970415480446782e+00,8.327291827198766636e-03
3.556256773308287045e+00,4.960341924224092279e-03
3.564543131136126863e+00,3.379657057406208580e-03
3.572829488963967126e+00,5.778332341945247898e-03
3.581115846791808277e+00,9.168858362336359050e-03
3.589402204619647652e+00,1.220289319937173551e-02
3.597688562447488358e+00,1.446948408533274381e-02
3.605974920275329065e+00,1.574907074549215802e-02
3.614261278103168884e+00,1.592725676586330408e-02
3.622547635931009591e+00,1.499027235612707294e-02
3.630833993758850298e+00,1.302835512979892869e-02
3.639120351586690560e+00,1.023251623058829378e-02
3.647406709414530823e+00,6.895802411768526749e-03
3.655693067242371086e+00,3.545791538388748040e-03
3.663979425070211793e+00,2.529440516771834079e-03
3.672265782898051611e+00,5.164540710611635090e-03
3.680552140725891874e+00,7.965259089349795499e-03
3.688838498553732137e+00,1.013490263251903140e-02
3.697124856381572400e+00,1.144948088611108007e-02
3.705411214209413107e+00,1.183532146345721812e-02
