time,flux
2.893057172861291747e+03,1.006882548332214355e+00
2.893058561765828472e+03,1.005002737045288086e+00
2.893059950670366106e+03,1.007017135620117188e+00
2.893061339574902831e+03,1.005224347114562766e+00
2.893062728479440921e+03,1.006350636482238770e+00
2.893064117383978100e+03,1.005342721939086692e+00
2.893065506288514825e+03,1.006652593612670898e+00
2.893066895193051550e+03,1.005473613739013672e+00
2.893068284097589185e+03,1.006835699081420898e+00
2.893069673001659794e+03,1.005281567573547141e+00
2.893071061906198338e+03,1.005942583084106445e+00
2.893072450810736427e+03,1.006501674652099609e+00
2.893073839715273152e+03,1.005921483039855957e+00
2.893075228619810787e+03,1.006496071815490723e+00
2.893076617524347512e+03,1.006239652633666770e+00
2.893078006428885146e+03,1.006452322006225586e+00
2.893079395333421417e+03,1.007557272911071555e+00
2.893080784237493390e+03,1.005562543869018333e+00
2.893082173142030570e+03,1.006736040115356445e+00
2.893083562046568204e+03,1.006472110748291016e+00
2.893084950951105384e+03,1.006180882453918457e+00
2.893086339855643018e+03,1.005587697029113547e+00
2.893087728759714992e+03,1.006218910217285156e+00
2.893089117664252171e+03,1.006183028221130371e+00
2.893090506568788896e+03,1.006243348121643066e+00
2.893091895473326076e+03,1.006391406059265137e+00
2.893093284377398504e+03,1.006022810935973899e+00
2.893094673281935229e+03,1.006865859031677246e+00
2.893096062186472864e+03,1.006325602531433105e+00
2.893097451091009589e+03,1.005841374397277832e+00
2.893098839995081562e+03,1.005503296852111816e+00
2.893100228899619196e+03,1.006036043167114258e+00
2.893101617804156831e+03,1.005576491355895996e+00
2.893103006708228804e+03,1.006652951240539551e+00
2.893104395612764620e+03,1.005939841270446777e+00
2.893105784517301345e+03,1.005569815635681152e+00
2.893107173421373773e+03,1.007601499557495117e+00
2.893108562325911862e+03,1.005114197731018066e+00
2.893109951230448587e+03,1.005707979202270508e+00
2.893111340134520560e+03,1.006464958190917969e+00
2.893112729039057285e+03,1.006739497184753418e+00
2.893114117943129713e+03,1.005645155906677246e+00
2.893115506847667803e+03,1.006976008415221946e+00
2.893116895752204528e+03,1.006425261497497559e+00
2.893118284656275591e+03,1.006543517112731934e+00
2.893119673560812316e+03,1.007130742073059082e+00
2.893121062464883835e+03,1.007474541664123535e+00
2.893122451369421924e+03,1.006201744079589844e+00
2.893123840273493443e+03,1.005172610282897949e+00
2.893125229178030622e+03,1.007344365119934082e+00
2.893126618082102596e+03,1.006986618041991965e+00
2.893128006986639321e+03,1.005968093872070312e+00
2.893129395890711749e+03,1.005767941474914329e+00
2.893130784795248928e+03,1.008128523826599121e+00
2.893132173699319992e+03,1.005478382110595703e+00
2.893133562603856717e+03,1.006865024566650391e+00
2.893134951507928690e+03,1.007918238639831543e+00
2.893136340412466325e+03,1.005860209465026855e+00
2.893137729316538298e+03,1.007329702377319114e+00
2.893139118221075933e+03,1.007100582122802734e+00
2.893140507125146996e+03,1.007081270217895508e+00
2.893141896029684631e+03,1.007066845893859863e+00
2.893143284933756604e+03,1.007713079452514648e+00
2.893144673837828122e+03,1.005640387535095215e+00
2.893146062742364393e+03,1.005749344825744629e+00
2.893147451646436366e+03,1.005945324897765891e+00
2.893148840550506975e+03,1.006974816322326660e+00
2.893150229455045519e+03,1.007876157760619895e+00
2.893151618359117947e+03,1.006951570510864258e+00
2.893153007263189011e+03,1.005844473838805930e+00
2.893154396167726190e+03,1.006605982780456321e+00
2.893155785071797709e+03,1.007702946662902832e+00
2.893157173975868773e+03,1.006193041801452637e+00
2.893158562880405952e+03,1.007721900939941406e+00
2.893159951784478380e+03,1.007500052452087402e+00
2.893161340688549444e+03,1.005261182785033958e+00
2.893162729593087079e+03,1.007212996482849121e+00
2.893164118497158142e+03,1.006133675575256348e+00
2.893165507401230570e+03,1.007760047912597656e+00
2.893166896305302998e+03,1.007876992225646751e+00
2.893168285209839723e+03,1.007110595703125000e+00
2.893169674113911697e+03,1.006823897361755149e+00
2.893171063017982306e+03,1.007681488990783691e+00
2.893172451922053824e+03,1.006716609001159668e+00
2.893173840826125797e+03,1.007947325706481934e+00
2.893175229730662977e+03,1.007644653320312500e+00
2.893176618634734496e+03,1.007640957832336426e+00
2.893178007538806469e+03,1.007637739181518333e+00
2.893179396442878442e+03,1.007097840309143066e+00
2.893180785346950415e+03,1.007940292358398438e+00
2.893182174251022388e+03,1.005924344062805176e+00
2.893183563155093452e+03,1.007779479026794434e+00
2.893184952059630177e+03,1.006860613822937012e+00
2.893186340963701241e+03,1.008000493049621582e+00
2.893187729867773214e+03,1.006456255912780762e+00
2.893189118771845187e+03,1.007578372955322266e+00
2.893190507675917161e+03,1.005977392196655273e+00
2.893191896579988224e+03,1.008784890174865501e+00
2.893193285484060198e+03,1.007013201713562012e+00
2.893194674388132171e+03,1.007175445556640625e+00
2.893196063292204144e+03,1.007482647895812766e+00
2.893197452196275208e+03,1.008720755577087402e+00
2.893198841100346272e+03,1.006253361701965110e+00
2.893200230004417335e+03,1.007957339286803977e+00
2.893201618908489763e+03,1.006765961647033691e+00
2.893203007812562191e+03,1.008433222770690696e+00
2.893204396716633255e+03,1.007977008819580078e+00
2.893205785620705228e+03,1.007820844650268333e+00
2.893207174524775837e+03,1.007620215415954368e+00
2.893208563428848720e+03,1.007026553153991699e+00
2.893209952332921148e+03,1.007059097290039062e+00
2.893211341236991757e+03,1.006013631820678711e+00
2.893212730141062366e+03,1.007466912269592285e+00
2.893214119045134339e+03,1.008569717407226340e+00
2.893215507949206312e+03,1.006440997123718262e+00
2.893216896853278286e+03,1.007050037384033203e+00
2.893218285756884598e+03,1.007365703582763672e+00
2.893219674660955661e+03,1.007545709609985130e+00
2.893221063565027634e+03,1.007545471191406250e+00
2.893222452469098243e+03,1.006772279739379883e+00
2.893223841373170217e+03,1.007673859596252441e+00
2.893225230277241735e+03,1.006005048751831055e+00
2.893226619181313708e+03,1.007761240005493164e+00
2.893228008084919111e+03,1.007042407989501953e+00
2.893229396988991084e+03,1.007677674293518066e+00
2.893230785893063057e+03,1.006008148193359153e+00
2.893232174797135031e+03,1.007399439811706321e+00
2.893233563701207004e+03,1.006584405899047852e+00
2.893234952604812406e+03,1.006270647048949973e+00
2.893236341508884379e+03,1.007951140403747559e+00
2.893237730412954988e+03,1.006858468055725098e+00
2.893239119317027416e+03,1.008129000663757102e+00
2.893240508220632819e+03,1.006699323654174805e+00
2.893241897124704792e+03,1.007012128829956055e+00
2.893243286028775856e+03,1.007453799247741699e+00
2.893244674932847829e+03,1.007108807563781516e+00
2.893246063836455050e+03,1.007081747055053711e+00
2.893247452740526114e+03,1.007384419441223145e+00
2.893248841644598087e+03,1.007261991500854492e+00
2.893250230548203035e+03,1.007310152053833008e+00
2.893251619452274554e+03,1.005918860435485840e+00
2.893253008356346072e+03,1.007511377334594727e+00
2.893254397259952839e+03,1.007665038108825684e+00
2.893255786164023903e+03,1.006304621696471946e+00
2.893257175067630214e+03,1.007287621498107910e+00
2.893258563971701278e+03,1.006399989128112793e+00
2.893259952875773706e+03,1.006675601005553977e+00
2.893261341779380473e+03,1.006856918334960715e+00
2.893262730683451537e+03,1.006753563880920410e+00
2.893264119587056939e+03,1.005311369895935059e+00
2.893265508491128003e+03,1.007171273231506348e+00
2.893266897394734315e+03,1.006916761398315430e+00
2.893268286298806288e+03,1.007606506347656250e+00
2.893269675202878261e+03,1.006920814514159934e+00
2.893271064106483664e+03,1.005813360214233176e+00
2.893272453010555637e+03,1.008672237396240234e+00
2.893273841914161949e+03,1.006524324417114258e+00
2.893275230818233922e+03,1.006471753120422363e+00
2.893276619721839779e+03,1.007894158363342285e+00
2.893278008625910843e+03,1.005940556526184082e+00
2.893279397529515791e+03,1.006982445716857910e+00
2.893280786433122103e+03,1.005538821220397949e+00
2.893282175337194076e+03,1.007576584815979004e+00
2.893283564240800388e+03,1.006401538848876731e+00
2.893284953144872361e+03,1.005802154541015625e+00
2.893286342048477763e+03,1.007179260253906250e+00
2.893287730952549737e+03,1.008011460304260254e+00
2.893289119856156049e+03,1.007143497467041016e+00
2.893290508759761906e+03,1.006793379783630371e+00
2.893291897663832515e+03,1.005864500999450684e+00
2.893293286567438827e+03,1.007219672203063965e+00
2.893294675471509436e+03,1.006108999252319114e+00
2.893296064375116657e+03,1.007175087928771973e+00
2.893297453278723424e+03,1.007966160774230735e+00
2.893298842182794488e+03,1.007839083671569824e+00
2.893300231086400800e+03,1.006001830101013184e+00
2.893301619990006202e+03,1.007132530212402344e+00
2.893303008893612969e+03,1.007118701934814453e+00
2.893304397797684487e+03,1.007600545883178711e+00
2.893305786701289435e+03,1.005470514297485130e+00
2.893307175604895292e+03,1.007463335990905540e+00
2.893308564508967265e+03,1.007029414176940696e+00
2.893309953412573577e+03,1.008232951164245605e+00
2.893311342316179889e+03,1.007429957389831543e+00
2.893312731219786201e+03,1.006679654121398704e+00
2.893314120123857265e+03,1.007108569145202637e+00
2.893315509027463577e+03,1.006534576416015625e+00
2.893316897931068979e+03,1.007431983947753906e+00
2.893318286834675291e+03,1.006952524185180664e+00
2.893319675738280694e+03,1.007256031036376731e+00
2.893321064642352667e+03,1.007672190666198730e+00
2.893322453545958069e+03,1.006682872772216797e+00
2.893323842449564381e+03,1.008143186569213867e+00
2.893325231353170238e+03,1.007357001304626465e+00
2.893326620256777005e+03,1.008248805999755859e+00
2.893328009160383317e+03,1.008013725280761497e+00
2.893329398063988720e+03,1.007236242294311523e+00
2.893330786968059783e+03,1.008151769638061523e+00
2.893332175871665640e+03,1.005429506301879883e+00
2.893333564775272407e+03,1.007409214973449707e+00
2.893334953678877810e+03,1.008283138275146484e+00
2.893336342582484122e+03,1.009658813476562500e+00
2.893337731486089524e+03,1.007805109024047852e+00
2.893339120389695836e+03,1.007019400596618652e+00
2.893340509293303057e+03,1.008059859275817871e+00
2.893341898196908460e+03,1.007613062858581543e+00
2.893343287100514772e+03,1.008713245391845703e+00
2.893344676004119719e+03,1.008703470230102317e+00
2.893346064907724667e+03,1.008162975311279297e+00
2.893347453811330979e+03,1.007964730262756348e+00
2.893348842714938201e+03,1.008863210678100364e+00
2.893350231618543603e+03,1.008636593818664329e+00
2.893351620522149915e+03,1.008743524551391602e+00
2.893353009425755317e+03,1.007678270339965820e+00
2.893354398329362084e+03,1.008691549301147461e+00
2.893355787232968851e+03,1.007384896278381126e+00
2.893357176136573798e+03,1.009787440299987571e+00
2.893358565040178746e+03,1.007572174072265625e+00
2.893359953943784603e+03,1.009452104568481445e+00
2.893361342847391370e+03,1.009017348289489524e+00
2.893362731750532021e+03,1.007353186607360840e+00
2.893364120654138333e+03,1.007351398468017578e+00
2.893365509557743735e+03,1.009968757629394309e+00
2.893366898461350047e+03,1.008237600326538086e+00
2.893368287364956359e+03,1.007675051689147949e+00
2.893369676268562216e+03,1.009580612182617188e+00
2.893371065172168073e+03,1.008995890617370605e+00
2.893372454075307814e+03,1.008839964866637962e+00
2.893373842978913217e+03,1.010378122329711914e+00
2.893375231882519984e+03,1.008936405181884766e+00
2.893376620786126750e+03,1.008595347404479980e+00
2.893378009689732153e+03,1.007957458496093528e+00
2.893379398592872803e+03,1.009132027626037598e+00
2.893380787496478206e+03,1.009290933609008789e+00
2.893382176400084518e+03,1.009016275405883567e+00
2.893383565303690830e+03,1.009372949600219505e+00
2.893384954206831026e+03,1.009170174598693848e+00
2.893386343110435973e+03,1.008871316909790039e+00
2.893387732014042285e+03,1.009317636489867942e+00
2.893389120917182026e+03,1.009260654449462891e+00
2.893390509820788793e+03,1.010192990303039551e+00
2.893391898724395560e+03,1.009573817253112793e+00
2.893393287628000962e+03,1.007990241050720215e+00
2.893394676531141613e+03,1.008864164352416770e+00
2.893396065434747015e+03,1.009426355361938477e+00
2.893397454338353327e+03,1.008824348449707031e+00
2.893398843241492614e+03,1.010284543037414329e+00
2.893400232145099380e+03,1.009883999824523926e+00
2.893401621048239122e+03,1.009704947471618652e+00
2.893403009951845434e+03,1.009330272674560325e+00
2.893404398855451745e+03,1.010099768638610840e+00
2.893405787758592396e+03,1.009013533592223899e+00
2.893407176662198708e+03,1.010485410690307617e+00
2.893408565565338449e+03,1.009049177169799805e+00
2.893409954468944761e+03,1.009061217308044434e+00
2.893411343372084502e+03,1.009797930717468262e+00
2.893412732275690814e+03,1.009429693222045898e+00
2.893414121179296217e+03,1.010061144828796387e+00
2.893415510082436867e+03,1.007509827613830344e+00
2.893416898986042270e+03,1.008528709411621094e+00
2.893418287889182920e+03,1.009924292564392090e+00
2.893419676792789232e+03,1.008729577064513938e+00
2.893421065695929428e+03,1.008551478385925293e+00
2.893422454599536195e+03,1.007759213447570801e+00
2.893423843502675027e+03,1.009746193885803223e+00
2.893425232405814768e+03,1.007584214210510254e+00
2.893426621309421535e+03,1.007709741592407227e+00
2.893428010212562185e+03,1.009332418441772461e+00
2.893429399116168042e+03,1.006904006004333496e+00
2.893430788019308693e+03,1.009162306785583496e+00
2.893432176922914095e+03,1.008364915847778320e+00
2.893433565826055201e+03,1.007905483245849609e+00
2.893434954729196306e+03,1.009339451789855957e+00
2.893436343632801709e+03,1.005938887596130371e+00
2.893437732535941450e+03,1.007244229316711426e+00
2.893439121439546852e+03,1.008330821990966797e+00
2.893440510342687503e+03,1.006192684173583984e+00
2.893441899245828154e+03,1.009070754051208496e+00
2.893443288149434466e+03,1.005256772041320801e+00
2.893444677052574207e+03,1.007056474685668723e+00
2.893446065955714857e+03,1.007148623466491699e+00
2.893447454858855508e+03,1.006732940673827903e+00
2.893448843762461820e+03,1.007250189781188743e+00
2.893450232665601561e+03,1.006115078926086426e+00
2.893451621568741302e+03,1.005093455314636230e+00
2.893453010472346705e+03,1.006258726119995117e+00
2.893454399375487355e+03,1.006172180175781250e+00
2.893455788278628006e+03,1.004966139793395996e+00
2.893457177181768657e+03,1.005838632583617942e+00
2.893458566085374969e+03,1.005356550216674805e+00
2.893459954988514710e+03,1.004991650581359863e+00
2.893461343891655360e+03,1.004251241683959961e+00
2.893462732794796011e+03,1.004502534866333008e+00
2.893464121697936207e+03,1.004992127418518066e+00
2.893465510601541155e+03,1.003509521484375000e+00
2.893466899504681805e+03,1.002894639968872070e+00
2.893468288407821547e+03,1.003344893455505149e+00
2.893469677310962197e+03,1.003437399864196777e+00
2.893471066214103757e+03,1.002799630165100098e+00
2.893472455117243044e+03,1.002636551856994629e+00
2.893473844020384149e+03,1.002733945846557617e+00
2.893475232923523890e+03,1.001067042350769043e+00
2.893476621827130202e+03,1.002080321311950684e+00
2.893478010730270853e+03,1.001515746116637962e+00
2.893479399633410594e+03,1.000668525695800781e+00
2.893480788536550335e+03,1.001690387725830078e+00
2.893482177439690986e+03,1.001062750816345215e+00
2.893483566342831637e+03,1.000018239021301270e+00
2.893484955245971832e+03,9.996274709701538086e-01
2.893486344149112938e+03,1.000660300254821555e+00
2.893487733052252679e+03,9.996370673179625355e-01
2.893489121955393330e+03,9.990603327751159668e-01
2.893490510858532616e+03,9.995450973510742188e-01
2.893491899761672812e+03,9.990288019180297852e-01
2.893493288664813463e+03,9.979460835456848145e-01
2.893494677567954113e+03,9.986392855644226074e-01
2.893496066471093400e+03,9.977721571922302246e-01
2.893497455374234505e+03,9.996513724327088513e-01
2.893498844277375156e+03,9.979330301284790039e-01
2.893500233180515806e+03,9.970699548721312366e-01
2.893501622083656457e+03,9.959461092948912464e-01
2.893503010986796198e+03,9.977387785911560059e-01
2.893504399889935939e+03,9.962413311004638672e-01
2.893505788792610019e+03,9.971479773521424450e-01
2.893507177695751579e+03,9.950389266014101342e-01
2.893508566598891321e+03,9.964745044708253063e-01
2.893509955502031971e+03,9.954034686088562012e-01
2.893511344405171712e+03,9.955503344535828747e-01
2.893512733308312818e+03,9.947596192359924316e-01
2.893514122211453923e+03,9.953809380531312145e-01
2.893515511114128003e+03,9.942758083343503639e-01
2.893516900017267744e+03,9.937975406646728516e-01
2.893518288920406576e+03,9.952490925788880505e-01
2.893519677823548136e+03,9.916343092918397106e-01
2.893521066726688787e+03,9.934440851211548962e-01
2.893522455629363776e+03,9.917734265327452503e-01
2.893523844532503517e+03,9.937534332275390625e-01
2.893525233435643713e+03,9.924802780151368298e-01
2.893526622338783909e+03,9.917984008789062500e-01
2.893528011241458898e+03,9.915419816970824085e-01
2.893529400144600459e+03,9.920322895050047718e-01
2.893530789047739290e+03,9.907836318016052246e-01
2.893532177950879031e+03,9.911236763000488281e-01
2.893533566853553111e+03,9.902529120445252575e-01
2.893534955756694217e+03,9.888661503791807972e-01
2.893536344659835322e+03,9.910529851913453259e-01
2.893537733562509402e+03,9.891142845153807484e-01
2.893539122465650053e+03,9.882619380950927734e-01
2.893540511368789794e+03,9.882366657257080078e-01
2.893541900271465693e+03,9.899740815162658691e-01
2.893543289174606343e+03,9.882422089576720081e-01
2.893544678077746084e+03,9.874188899993896484e-01
2.893546066980419255e+03,9.891533255577088513e-01
2.893547455883559905e+03,9.868550300598144531e-01
2.893548844786234895e+03,9.871942400932312012e-01
2.893550233689375546e+03,9.874331951141356312e-01
2.893551622592516196e+03,9.864442348480223499e-01
2.893553011495190276e+03,9.868391752243041992e-01
2.893554400398330927e+03,9.857403039932250977e-01
2.893555789301005916e+03,9.865494966506958008e-01
2.893557178204146567e+03,9.847074747085572399e-01
2.893558567106819737e+03,9.850552678108216442e-01
2.893559956009960388e+03,9.860014319419860840e-01
2.893561344912634468e+03,9.851063489913940430e-01
2.893562733815775118e+03,9.844366312026976429e-01
2.893564122718450108e+03,9.848081469535828747e-01
2.893565511621590758e+03,9.848805665969847523e-01
2.893566900524265748e+03,9.840452671051024280e-01
2.893568289427405489e+03,9.830228686332702637e-01
2.893569678330080478e+03,9.832678437232972302e-01
2.893571067233220219e+03,9.845565557479857288e-01
2.893572456135895209e+03,9.829445481300354004e-01
2.893573845039034950e+03,9.841193556785583496e-01
2.893575233941709939e+03,9.832409024238585316e-01
2.893576622844384019e+03,9.832020998001099743e-01
2.893578011747525125e+03,9.820886254310610131e-01
2.893579400650200569e+03,9.823339581489562988e-01
2.893580789553340310e+03,9.822258949279784046e-01
2.893582178456015299e+03,9.823997020721436657e-01
2.893583567358688924e+03,9.808679223060610131e-01
2.893584956261829120e+03,9.815270304679870605e-01
2.893586345164504110e+03,9.817188978195190430e-01
2.893587734067179099e+03,9.796780943870544434e-01
2.893589122970318840e+03,9.813025593757628284e-01
2.893590511872993375e+03,9.801708459854124866e-01
2.893591900775668819e+03,9.809429645538330078e-01
2.893593289678343808e+03,9.802511334419251599e-01
2.893594678581484459e+03,9.821752905845642090e-01
2.893596067484158539e+03,9.807311296463012695e-01
2.893597456386832619e+03,9.817754626274108887e-01
2.893598845289972814e+03,9.807247519493104138e-01
2.893600234192647804e+03,9.798843860626220703e-01
2.893601623095322338e+03,9.800450801849365234e-01
2.893603011997997328e+03,9.813257455825804554e-01
2.893604400900671408e+03,9.791093468666076660e-01
2.893605789803812058e+03,9.801571965217590332e-01
2.893607178706487048e+03,9.810449481010434791e-01
2.893608567609162037e+03,9.802069664001465954e-01
2.893609956511837026e+03,9.803002476692199707e-01
2.893611345414510197e+03,9.798710942268372692e-01
2.893612734317183822e+03,9.814590215682984509e-01
2.893614123220325382e+03,9.789569377899169922e-01
2.893615512123000826e+03,9.808865785598754883e-01
2.893616901025674906e+03,9.795641899108886719e-01
2.893618289928349441e+03,9.808701276779174805e-01
2.893619678831023975e+03,9.803401231765747070e-01
2.893621067733699419e+03,9.799616932868956409e-01
2.893622456636374864e+03,9.801691174507141113e-01
2.893623845539048489e+03,9.813455343246461071e-01
2.893625234441722114e+03,9.807398319244383655e-01
2.893626623344397103e+03,9.797338247299193226e-01
2.893628012247537754e+03,9.810668230056762695e-01
2.893629401150212743e+03,9.811902046203613281e-01
2.893630790052887733e+03,9.809448122978211559e-01
2.893632178955561812e+03,9.811556935310364880e-01
2.893633567858236802e+03,9.813108444213868298e-01
2.893634956760911791e+03,9.803588390350340687e-01
2.893636345663586781e+03,9.811581969261168323e-01
2.893637734566260860e+03,9.817610383033752441e-01
2.893639123468934940e+03,9.815533757209775612e-01
2.893640512371143359e+03,9.818919897079468884e-01
2.893641901273818348e+03,9.823489785194396973e-01
2.893643290176493338e+03,9.817351698875428356e-01
2.893644679079168327e+03,9.834341406822204590e-01
2.893646067981843316e+03,9.821986556053160511e-01
2.893647456884517396e+03,9.830116629600524902e-01
2.893648845787192386e+03,9.836440682411193848e-01
2.893650234689866465e+03,9.829406142234801136e-01
2.893651623592541455e+03,9.843575954437258080e-01
2.893653012495215535e+03,9.832174777984620251e-01
2.893654401397890524e+03,9.838689565658568226e-01
2.893655790300098943e+03,9.857101440429687500e-01
2.893657179202774387e+03,9.839435815811157227e-01
2.893658568105449376e+03,9.852108359336850807e-01
2.893659957008123911e+03,9.847487211227418102e-01
2.893661345910798900e+03,9.850571155548095703e-01
2.893662734813472980e+03,9.849648475646972656e-01
2.893664123715682308e+03,9.865461587905884899e-01
2.893665512618356388e+03,9.848000407218933105e-01
2.893666901521031377e+03,9.865524768829343483e-01
2.893668290423705457e+03,9.871560335159300648e-01
2.893669679325914785e+03,9.850919246673585095e-01
2.893671068228589775e+03,9.873653054237364612e-01
2.893672457131264764e+03,9.877086877822877087e-01
2.893673846033939753e+03,9.879080057144162819e-01
2.893675234936148172e+03,9.874626994132996716e-01
2.893676623838823161e+03,9.886983036994934082e-01
2.893678012741497241e+03,9.890317320823668323e-01
2.893679401643706569e+03,9.891592264175416149e-01
2.893680790546380649e+03,9.898118376731871448e-01
2.893682179449055639e+03,9.892854094505310059e-01
2.893683568351264057e+03,9.901117086410521351e-01
2.893684957253939046e+03,9.895918369293212891e-01
2.893686346156614036e+03,9.910104870796204724e-01
2.893687735058823364e+03,9.902170896530152477e-01
2.893689123961498353e+03,9.911864399909973145e-01
2.893690512864171978e+03,9.917430281639101342e-01
2.893691901766379942e+03,9.915465116500854492e-01
2.893693290669055386e+03,9.915311336517332874e-01
2.893694679571265169e+03,9.929589033126832165e-01
2.893696068473939249e+03,9.927332997322083630e-01
2.893697457376148577e+03,9.947656393051148571e-01
2.893698846278822202e+03,9.935956597328186035e-01
2.893700235181498101e+03,9.942710995674133301e-01
2.893701624083707884e+03,9.939693808555603027e-01
2.893703012986381964e+03,9.936703443527220569e-01
2.893704401888590382e+03,9.944447875022888184e-01
2.893705790791264462e+03,9.932663440704343483e-01
2.893707179693473790e+03,9.952111840248109020e-01
2.893708568596148780e+03,9.963863492012026146e-01
2.893709957498358108e+03,9.961807131767274059e-01
2.893711346401032188e+03,9.959461092948912464e-01
2.893712735303241516e+03,9.970524311065673828e-01
2.893714124205450844e+03,9.962834119796754040e-01
2.893715513108125378e+03,9.983608126640319824e-01
2.893716902010334252e+03,9.973009824752807617e-01
2.893718290913008332e+03,9.984344244003295898e-01
2.893719679815216750e+03,9.974737167358398438e-01
2.893721068717426533e+03,9.991162419319151722e-01
2.893722457620101977e+03,9.991326928138732910e-01
2.893723846522310396e+03,9.998824596405029297e-01
2.893725235424985385e+03,1.000084042549133301e+00
2.893726624327193804e+03,9.992226958274840198e-01
2.893728013229403132e+03,1.000816583633422852e+00
2.893729402132078121e+03,1.001059889793395996e+00
2.893730791034286995e+03,9.989812970161436878e-01
2.893732179936494958e+03,1.001474976539611816e+00
2.893733568839169948e+03,1.000995874404907227e+00
2.893734957741378366e+03,1.001135349273681641e+00
2.893736346643588149e+03,1.001526594161987305e+00
2.893737735545797932e+03,1.001583456993103027e+00
2.893739124448472012e+03,1.001889705657958762e+00
2.893740513350681340e+03,1.000700592994689941e+00
2.893741902252889759e+03,1.001335144042968750e+00
2.893743291155099541e+03,1.003385543823241965e+00
2.893744680057774076e+03,1.002437233924865501e+00
2.893746068959982495e+03,1.003568768501281516e+00
2.893747457862190913e+03,1.004237055778503418e+00
2.893748846764399786e+03,1.003650188446044700e+00
2.893750235667075231e+03,1.004351019859313965e+00
2.893751624569284559e+03,1.004533290863037109e+00
2.893753013471493432e+03,1.002792119979858398e+00
2.893754402373702305e+03,1.004302024841308372e+00
2.893755791275911633e+03,1.005340576171875000e+00
2.893757180178120052e+03,1.005339384078979492e+00
2.893758569080329380e+03,1.004493594169616699e+00
2.893759957983003005e+03,1.004068732261657493e+00
2.893761346885212788e+03,1.006375670433044434e+00
2.893762735787421207e+03,1.005829453468322754e+00
2.893764124689630989e+03,1.006359696388244629e+00
2.893765513591840772e+03,1.006285786628723145e+00
2.893766902494049191e+03,1.006265044212341309e+00
2.893768291396258519e+03,1.006185531616210715e+00
2.893769680298466938e+03,1.007813096046447532e+00
2.893771069200675356e+03,1.005841970443725586e+00
2.893772458102883775e+03,1.007547020912170410e+00
2.893773847005094012e+03,1.008280038833617942e+00
2.893775235907302431e+03,1.005757331848144309e+00
2.893776624809511759e+03,1.007331132888793945e+00
2.893778013711720178e+03,1.008529186248779297e+00
2.893779402613929960e+03,1.008121252059936301e+00
2.893780791516139743e+03,1.008170485496520774e+00
2.893782180418348162e+03,1.006574749946594238e+00
2.893783569320556580e+03,1.009584546089172363e+00
2.893784958222764999e+03,1.007413506507873535e+00
2.893786347124974327e+03,1.008674383163451926e+00
2.893787736027183655e+03,1.009178757667541504e+00
2.893789124929392983e+03,1.007587671279907227e+00
2.893790513831601402e+03,1.009538173675537109e+00
2.893791902733810730e+03,1.009151577949523926e+00
2.893793291636020058e+03,1.009290337562561035e+00
2.893794680538229386e+03,1.007828831672668457e+00
2.893796069439972598e+03,1.009691953659057617e+00
2.893797458342181017e+03,1.008098363876342773e+00
2.893798847244388980e+03,1.008246779441833496e+00
2.893800236146598763e+03,1.010004758834838867e+00
2.893801625048808546e+03,1.010819554328918457e+00
2.893803013951016965e+03,1.008772373199462891e+00
2.893804402852760632e+03,1.010652542114257812e+00
2.893805791754968595e+03,1.008308768272399902e+00
2.893807180657178833e+03,1.010749936103820801e+00
2.893808569559388616e+03,1.011128783226013184e+00
2.893809958461596580e+03,1.011707544326782227e+00
2.893811347363339792e+03,1.011185050010681152e+00
2.893812736265548210e+03,1.010480761528015137e+00
2.893814125167756629e+03,1.009644031524658203e+00
2.893815514069966412e+03,1.011608242988586426e+00
2.893816902971710533e+03,1.011300325393676758e+00
2.893818291873918952e+03,1.010582804679870605e+00
2.893819680776127825e+03,1.011413335800170898e+00
2.893821069677871037e+03,1.010886430740356445e+00
2.893822458580080820e+03,1.011373281478881836e+00
2.893823847482289693e+03,1.010249495506286621e+00
2.893825236384032451e+03,1.010815978050231934e+00
2.893826625286240869e+03,1.011696219444274902e+00
2.893828014188450197e+03,1.011168122291564719e+00
2.893829403090193409e+03,1.011967778205871582e+00
2.893830791992403192e+03,1.009849786758422852e+00
2.893832180894612520e+03,1.011919021606445090e+00
2.893833569796355278e+03,1.011237740516662376e+00
2.893834958698564606e+03,1.011065006256103516e+00
2.893836347600307818e+03,1.011337280273437500e+00
2.893837736502517146e+03,1.009865522384643555e+00
2.893839125404725110e+03,1.011404037475585938e+00
2.893840514306468776e+03,1.012287855148315430e+00
2.893841903208677195e+03,1.012095332145690696e+00
2.893843292110421316e+03,1.012772798538208008e+00
2.893844681012631099e+03,1.011596202850341575e+00
2.893846069914373402e+03,1.013019561767577903e+00
2.893847458816583185e+03,1.013089418411254883e+00
2.893848847718325942e+03,1.012660980224609153e+00
2.893850236620535270e+03,1.013331890106201172e+00
2.893851625522278027e+03,1.013574004173278809e+00
2.893853014424487355e+03,1.012497067451477051e+00
2.893854403326230113e+03,1.015124797821044700e+00
2.893855792228438986e+03,1.012352705001831055e+00
2.893857181130183108e+03,1.013039469718933105e+00
2.893858570032392436e+03,1.012566447257995605e+00
2.893859958934136102e+03,1.014532923698425293e+00
2.893861347835878860e+03,1.014571070671081543e+00
2.893862736738088188e+03,1.015707254409790039e+00
2.893864125639830490e+03,1.014119505882263184e+00
2.893865514542039364e+03,1.014859199523925559e+00
