time,flux
2.420385346081513944e+03,2.901716470718383789e+00
2.420386734969491044e+03,2.912814378738403320e+00
2.420388123857700975e+03,2.864476680755615234e+00
2.420389512745676711e+03,2.813182115554809570e+00
2.420390901633886187e+03,2.814996480941772461e+00
2.420392290521862833e+03,2.754948377609252930e+00
2.420393679410072309e+03,2.756157398223876953e+00
2.420395068298048500e+03,2.702869415283203125e+00
2.420396457186257521e+03,2.673508644104003906e+00
2.420397846074466997e+03,2.641195535659790039e+00
2.420399234962443643e+03,2.620192050933837447e+00
2.420400623850653119e+03,2.592856884002685547e+00
2.420402012738628855e+03,2.525748252868652344e+00
2.420403401626838331e+03,2.542475938796996626e+00
2.420404790514814977e+03,2.497463226318359375e+00
2.420406179403024453e+03,2.467514753341674805e+00
2.420407568291000189e+03,2.448088884353637695e+00
2.420408957179210120e+03,2.413936138153076172e+00
2.420410346067186765e+03,2.402968883514403853e+00
2.420411734955395332e+03,2.369192123413085938e+00
2.420413123843371523e+03,2.355967044830322266e+00
2.420414512731581908e+03,2.335127592086791992e+00
2.420415901619791384e+03,2.266122579574584961e+00
2.420417290507767120e+03,2.269333600997924805e+00
2.420418679395976596e+03,2.243093729019164595e+00
2.420420068283953242e+03,2.241263151168823242e+00
2.420421457172162718e+03,2.175178289413452148e+00
2.420422846060138909e+03,2.178595304489135742e+00
2.420424234948347021e+03,2.138349533081054243e+00
2.420425623836324121e+03,2.121504545211791992e+00
2.420427012724534052e+03,2.094929695129394531e+00
2.420428401612509788e+03,2.035763978958129439e+00
2.420429790500718354e+03,2.044381856918334961e+00
2.420431179388695909e+03,1.981987118721008301e+00
2.420432568276906295e+03,1.976563096046447532e+00
2.420433957164882031e+03,1.943171143531799094e+00
2.420435346053090598e+03,1.909652233123779297e+00
2.420436734941067698e+03,1.867812275886535645e+00
2.420438123829277174e+03,1.818089604377746360e+00
2.420439512717486195e+03,1.839217305183410422e+00
2.420440901605462841e+03,1.810112118721008301e+00
2.420442290493671862e+03,1.771767258644104004e+00
2.420443679381648053e+03,1.765405535697937012e+00
2.420445068269858439e+03,1.678498268127441406e+00
2.420446457157834175e+03,1.689968466758728027e+00
2.420447846046042741e+03,1.640480160713195801e+00
2.420449234934019842e+03,1.644766569137573242e+00
2.420450623822229772e+03,1.610227584838867188e+00
2.420452012710205963e+03,1.610713839530944824e+00
2.420453401598414985e+03,1.531639695167541504e+00
2.420454790486391630e+03,1.587558388710021973e+00
2.420456179374601106e+03,1.496605157852172852e+00
2.420457568262576842e+03,1.481964111328125000e+00
2.420458957150786318e+03,1.478810787200927512e+00
2.420460346038762964e+03,1.435402035713195801e+00
2.420461734926972440e+03,1.415534257888793945e+00
2.420463123814948631e+03,1.350007534027099609e+00
2.420464512703157652e+03,1.337331175804137962e+00
